username,tweet,review,ironic
BezerraIzaura,"""@monicabergamo Lembro-me deste senhor, quando declararam perseguição total a Lula, dando uma entrevista sobre o Sítio de Atibaia e os famosos pedalinhos. É um peixe ensaboado, tão repugnante quanto qualquer um, dos muitos, que usam os direitos adquiridos por lei para descumprí-la #LulaLivre""",0,False
nraeot,"""@TonhoDrinks O cara escreve um texto extremamente preconceituoso contra quem ele chama de “semicultos” e vota no Lula que é semi-analfabeto kkkkkkkkk""",-1,False
Rodyselton,"""Bolsonaro no roda viva hoje, vai ser tipo aquela novela o rei do gado""",0,False
EdenGurgel,"""@chico_pinheiro Se votam em Bolsonaro.. já está respondido""",0,False
lainesouzar,""" #Haddad #FernandoLulaHaddad #ManuelaDavila #lulalivre #LULA #OBrasilFelizdeNovo""",1,False
bazardoseletron,"""LULA FALA MAL DO BRASIL, DIZ QUE MENTE E RI DAS MENTIRAS """,0,True
pedrinhumg,"""@isafazfavor sou mais o haddad q o lula, mas ainda prefiro o ciro""",0,False
tririos,"""Lula é Preso Político do Brasil ou dos EUA? """,0,False
MarceloLavanini,"""@mariafarofa Eu nasci em 73, fruto de um momento de fraqueza tbm. rsrsrs. Mas ainda assim, existem alternativas. Uma interrupção de gravidez não pode ser tratado como método contraceptivo. Não é uma pílula do dia seguinte.""",0,True
tropicalonline,"""UM DOS PROJETOS DE LEI DE BOLSONARO. Escolas militarizadas. """,-1,False
mitastic,"""@CinaraMenezes @blogdojosias Lula? Quem e esse?""",0,False
William28790921,"""@JosephGWashingt Há uma grande diferença entre o Lula o e Trump né brother...""",0,False
RTPrazeres,"""O POVO FAZ CAMPANHA PARA O CIRO GOMES SEM TER POLITICO FINANCIANDO. DIFERENTE DE OUTROS QUE SÃO FINANCIADOS POR CORRUPTOS.""",0,False
ploxbrasil,"""TÁ NO PLOX """,0,True
ElaineBR3,"""@e_v_0 @JQTEI Que a professora colocou um nome jocoso na ideia de Lula/Chaves/Fidel, ideia difundida no discurso eloquente do próprio Lula no Foro de São Paulo daquele ano. Sabemos q essa ideia se reverbera até hoje e q o nome jocoso deixou de ser uma piada pq descreve bem a ideia""brilhante"".""",0,False
hoylime,"""@juanghirardelli @odonnellmaria y no te parece raro por casualidad que haya una persecución judicial a lula da silva, a correa, a cristina? no, eso NO te parece peculiar..""",0,False
Chyko661,"""@Ricamconsult Me fala um candidato, sem ser Bolsonaro que esteja falando disso com clareza, que esteja disposto a dar um jeito nisso??? Neste momento o Brasil precisa de um cara RADICAL!!!""",0,False
rosemarywarde,"""@VemPraRua_br Não palhaço !! É pra avisar que Lula é Haddad e a voz do Haddad é a voz do Lula !! Fernando Lula Haddad é esse o nome do futuro presidente do Brasil !!""",-1,False
Luisescreve,"""@palmeriodoria @ConversaAfiada Lula mantém 30% das intenções de voto! Não entendo como sua oposição, que representa 70% do eleitorado, não joga o último torrão de terra sobre seu Caixão. O momento de aniquilar o projeto de perpetuação no poder, baixo a tutela da corrupção, de Lula e o PT é agora.""",-1,False
toti_teske,"""@DvdCastillo E ele deveria também ir para cadeia e se trocar inelegível. Seria uma ótima homenagem ao Lula e um benção para o Brasil.""",-1,False
ohwinehouse,"""@michaeljacksing do Lula? a última pesquisa feita mostra que sim. No 1° turno: 17,3% pro Haddad, 11,9% pra Marina e 9,6% pro Ciro. E em um 2° turno entre Bolson*ro e Haddad, acredito que esses votos da Marina e Ciro vão para o Haddad.""",0,False
antoniojmrocha,"""@folha Serve para Lula e os corruptos do seu entorno ou é só cinismo?""",-1,False
AngeNasc,"""@VegettoCRVG LULA/HADDAD + MANU  Aceita que doi menos.✊🏻✊🏻✊🏻✊🏻✊🏻""",0,False
withuhs,"""o pior e que tem uma galeeeeeeeera que apoia o Bolsonaro né cara""",-1,False
rafaelvavassori,"""@Rede45 @geraldoalckmin olha ai o discurso, só nao transformou em 13 anos o Brasil PQ SOMOS FORTES AINDA com corruptos desde 1988. Acorda!Petrobras, Estadio, faz o povo acampa e depois nao q sai por tatica. obras da copa ate hj sem explicação e apoia este ainda,  17 BOLSONARO PORRA""",1,False
mcf60,"""Na mancha eleitoral de Nordeste, Norte e Centro-Oeste Alckmin tem 1,7%, """,0,False
MarceloACoelho1,"""@UOLNoticias Lista de Furnas? Do lado de Aécio? JBS?, Bolsonaro tá no congresso há 26 anos, não fez nada até hoje, só aprovou 2 projetos. Seus funcionários de casa viviam às nossas custas tavam na folha de pagamento do congresso. Bolsonaro disse que não basta empregar a família, #LulaPresidente""",-1,False
JotaInfo,"""MPF: Lula se acha um ‘preso diferenciado’ e recomendação da ONU foi precipitada e é inexequível """,0,False
YuriCristo15,"""Mermão pode acontecer tudo, menos esse tal de Bolsonaro ganhar filhoooo!""",0,False
robertabastosn,"""A Globo🤮tá reclamando que o Lula🧔usa a cela pra fazer política. É só soltar que ele fará nas ruas. Implicância!""",0,False
rafaelvavassori,"""@Rede45 @geraldoalckmin olha ai o discurso, só nao transformou em 13 anos o Brasil PQ SOMOS FORTES AINDA com corruptos desde 1988. Acorda!Petrobras, Estadio, faz o povo acampa e depois nao q sai por tatica. obras da copa ate hj sem explicação e apoia este ainda,  17 BOLSONARO PORRA""",1,False
NelidaEsterRey,"""Naciones Unidas pide que Brasil permita a Lula ejercer sus derechos como candidato a las elecciones presidenciales """,0,False
JoseVel89010744,"""Os chavistas sanguinários e atrasados, tornaram pobre o rico País., Esse mesmo tipo de gente, sob Lula e Dilma, o PT, tentaram transformar o Brasil numa imensa Venezuela, mas foram contidos a tempo, mas não definitivamente., #BolsonaroPresidente, @JoseVel89010744""",0,False
180graus,"""O parecer foi anexado ao pedido de registro de candidatura de Lula, cujo relator é o ministro Luís Roberto Barroso, em resposta a quatro “notícias de inelegibilidade” feitas por cidadãos contra o ex-presidente. """,-1,False
vitortorres,"""@fprado28 @UOL Enquete: , , Quem só tem dois projetos aprovados depois de 28 anos mamando nas tetas do dinheiro público?, , Quem foi o presidente que mais construiu instituições de ensino federal na história do país?, , Não. Não se deve trocar Bolsonaro por Lula. Em nenhuma situação.""",0,False
lucena_mauricio,"""@simba_reileao @WesJanson @apyus Se ele for candidato, o que é altamente improvável, como sugere a pesquisa, sim dá pra ignorar. O que deveria ter sido feito foi como a pesquisa encomendada pela XP, que apresenta Haddad como candidato indicado pelo Lula.""",0,False
Clebbing,"""#ReclamoAquiNoTwitterPq O Lulismo, o Morismo e o Bolsonarismo possuem os mesmos sintomas. E todos são provenientes de uma mesma raiz: a ignorância., ., ., #Politica #Ciro12 #Lulaepresidiario #LulaECandidato #bolsonaro #sergiomoro""",0,False
MarceloDeLucaP1,"""Dias Toffoli é ministro do STF com a estrela do PT na testa! Tofolli é a última esperança de Lula! Assine a petição contra Toffolli na presidência do STF! Temos 368.373 assinaturas! #LulaÉPresidário @STF_oficial,  @cdelafiori""",-1,False
pcmalvadeza,"""PT vai usar pedido de comitê da ONU para tentar garantir Lula em debates     QUE PÔRRA DE COMITE DA ONU,VÉI!? ESSE CARA É CONDENADO  E FIM DE PAPO!""",-1,False
Brasileiro345,"""@Estadao @EstadaoPolitica Lula é perseguido político e o mundo já sabe disso""",0,False
rmcsangueazul,"""@ManuelaDavila @Haddad_Fernando Uma boa idéia que a turma do PT conhece é a 51, o Lula principalmente!!!!""",-1,False
batman196,"""Entenda como Lula conseguiu aumentar seu patrimônio em dez vezes em 12 anos """,-1,False
HarleyR25297357,"""@folha E o corrupto do Lula ela quer solto., Que lógica é essa?""",-1,False
Johnny_paiv7,"""@slparticipacoes @alefrotabrasil Tem gente que pergunta quais medidas ele tomou...  Aprendam a pesquisar, tentem usar a Internet para aprender...  E não depende só dele que as medidas sejam aprovadas, larguem de ser burros e aprendam a votar tb, mudem os políticos corruptos em vez de criticar o bolsonaro.""",0,True
rafaelvavassori,"""@MarinaSilva olha ai o discurso, só nao transformou em 13 anos o Brasil PQ SOMOS FORTES AINDA com corruptos desde 1988. Acorda!Petrobras, Estadio, faz o povo acampa e depois nao q sai por tatica. obras da copa ate hj sem explicação e apoia este ainda,  17 BOLSONARO PORRA""",0,False
jpolepper,"""@ptbrasil Nesses produtos PT, vcs tem o bonequinho “Pixuleco”, autografado pelo Lula ?""",-1,False
mjgrando,"""Bolsonaro propõe demissão em massa de professores e ensino à distância para todos os níveis | Mídia Rondônia """,-1,False
SCezarp,"""COMISSÃO DA ONU E NAÇÕES UNIDAS CONTRA A CORRUPÇÃO QUER INVESTIGAR A CORRUPÇÃO NO BRASIL. Bolsonaro tirará do SERASA 63 milhões de pessoas somente com o fim da corrupção e recuperação do naufrágio da economia ( mega... """,0,False
campelo484,"""@g1politica Boa tarde Brasil,, Você já escolheu qual dos dois caminho seguir?? , , Cuidado com nos 13 candidatos para a Presidente do Brasil, P.S.V.V.N = PROTESTO SEM VIOLÊNCIA, VOTE NULO!!!! ( DUPLA PERFEITOS LULA E HADDAD )""",-1,False
EmersonChagas10,"""@theintercept @ggreenwald Lula é o melhor para o país sempre foi e será digam ao mundo o absurdo que passamos aqui ! """,1,False
Observar_,"""Lula cada vez mais forte!""",1,False
marccelocardozo,"""@amilanezi @UOLNoticias Caso contrário, eu vou sempre te esculachar e só te restará dizer que eu sou de esquerda, que eu não sou e não é xingamento ou xingar o lula, que também não me afeta. Mas vc sempre continuará sendo humilhado.""",0,False
MaariOliiveira,"""É isso aí gente, Bolsonaro 2018!!! """,1,False
menelista,"""@motelom hahaha Marina colocando o bolsonaro no lugar no ultimo debate foi lindo""",0,False
DROPPINSUCKAZ,"""a exame eh bizarra o header do site deles ja vem com as seguintes abas ''Lula Bolsonaro Elon Musk'' kkkkk""",0,True
CatracaInformar,"""Petista @LulaOficial lidera com 37,3%, seguido pelo candidato do PSL, @Jairo_286 que tem 18,8%, segundo pesquisa CNT.  Veja mais dados:, , """,0,False
MariaAngelaFon2,"""@VemPraRua_br Lula já era, o PT já foi., Moraliza Brasil. """,-1,False
geraldotupina,""" #política #eleições2018""",0,False
phfernandes,"""@filipe_machado em 2002, ambos votaram no Lula... essa lógica pra ele também vale?""",0,False
oflavioficial,"""@TaniaTecca @Royal47942820 @HBGust @congemfoco Eu disse que é contraditório o Bolsonaro tentar evitar esse fato como presidente quando ele fez o gesto de uma arma na mão de uma criança.""",-1,False
josetomazfilho,"""Rota 2014 - Blog do José Tomaz: Mais reluzente dos ladrões da Lava Jato, Lula está... """,0,False
JoseVel89010744,"""Lula, a ferros, colocou pé de ferro nas pernas de Haddad , O poste de Lula, Fernando Haddad, disse hoje que Lula é um ""pé de ferro"" nas pernas de Alckmin., As pesquisas sobre intenções de votos mostram que não é bem assim., #BolsonaroPresidente, @JoseVel89010744""",0,False
rickbn,"""Nunca ouvi falar no instituto MDA, então não sei se a pesquisa é confiável. Isto posto, Lula ampliou a liderança e ainda tem menor rejeição e a campanha nem começou. PT está vivíssimo.""",1,False
Alexfdesouza,"""@o_antagonista Em 2010 meu patrimônio cresceu mais de 300%, só por que eu reformei minha casa e e tive que atualizar a planta baixa na prefeitura, ai atualizaram o valor dela para poderem cobrar mais impostos, , Reportagem lixo, Os filhos do Lula ficaram milionários e ninguém fala nada, Lixo, Lixo.""",-1,False
CarminaJR,"""MDA/CNT: Lula lidera isolado pesquisa de intenção de voto - Nocaute """,0,False
novobrasil19,"""@CrisMenshova Exatamente, bater em Bolsonaro virou negócio lucrativo.""",0,False
SAdvogados,"""TSE recebe oitava acao de impugnacao de registro contra Lula... """,-1,False
RobsonSavio,"""Segundo um procurador (não sei de quê), ""a ONU se precipitou sobre Lula e parecer (do Comitê de Direitos Humanos) não deve ser cumprido"". , Ridículo, hilário, patético, vergonhoso! , As elites autoritárias,... """,0,False
femisapien_z,"""@Vinicius1_Bsb @Jordanmlima @TSEjusbr @mpe Pra ver as coisas + claramente vc tem q se libertar desse viés de que essa é uma situação única e é só pq é o Lula., Já aconteceram casos similares diversas vezes no Brasil. De onde vc acha q eles tiraram a inspiração?, Se tivesse um candidato decente isso n estava acontecendo.""",-1,False
jesuisamandinha,"""cheguei a conclusão de que: Lula seria o Ragnar, Haddad o Bjorn, Bolsonaro o Ivar, Lagherta seria a Manu, Ubbe seria o Boulos, Hvitserk seria o Ciro (nem lá, nem cá)""",0,False
Prof_Raymundo,"""Lula tem 37,3% e Bolsonaro, 18,8%, diz pesquisa CNT/MDA  via @UOLPolitica @UOL  , Pesquisa encomendada por Sindicalistas...Será?""",0,True
campelo484,"""@g1politica Boa tarde Brasil,, Você já escolheu qual dos dois caminho seguir?? , , Cuidado com nos 13 candidatos para a Presidente do Brasil, P.S.V.V.N = PROTESTO SEM VIOLÊNCIA, VOTE NULO! (CUIDADO POLÍTICOS USA O NOME DE DEUS EM VÃ, BOLSONARO E LULA, HADDAD E OUTROS TAIS)""",0,False
CarlosPablo69,"""Ministério Público Eleitoral opina pela inelegibilidade de Lula e pede para TSE recusar a candidatura """,0,False
rafaelvavassori,"""@demidre4m trilhoes e sem reconhecer..  Bolsonaro tomo bronca aqui no twitter fio.. e sabe que vacilou com1.300 reais... e PASSADINA Nos estados unidos BILHOES.. e dilma nao sabe nem fala... só fala merda e deixa temer de herança..putz so merda...rsss""",0,False
jaiiranselmo,"""eu não posso ver gente apoiando Bolsonaro no facebook que já quero discutir, fico indignado com essas pessoas aff sério""",-1,False
JalesRenato,"""@celsojsp @aguedescartoon Mas é ligado ao PSDB porque iria beneficiar Lula?""",0,False
leandroleal530,"""Gostei de um vídeo @YouTube  farsa do registro de Lula""",-1,False
AbreuLhama,"""@GuiIhermeWRM @Daia_Gularte @LulaOficial """,0,False
LucaDovi,"""Eles tremem: Lula, mesmo preso, dá ""uma surra de cinta"" nos outros candidatos """,1,False
gemelli_izabel,"""CHEGADA DE BOLSONARO EM PORTO ALEGRE RS - 29/08/2018  via @YouTube""",0,False
LeWolfDK,"""Nem eu queria apoiar o Bolsonaro por causa do armamento (eu costumo brincar com isso e pah, mas eu acho loucura dar uma arma na mão de um br), mas velho, é a única opção q tá valendo a pena no momento e nego repudia por causa de matéria falsa da Globosta""",-1,False
ReysDosVersos,"""@DeputadoFederal Os de pretos não querem pobres disputando cadeiras de juízes. Elas são para os seus próprios filhos e aos mais próximos. Lula mostrou aos Brasileiros que todos tínhamos inteligência, o que nos faltava era OPORTUNIDADE,  eles sabem que com LULA, é o  povo de novo na Presidência!""",-1,False
Donaato1,"""@JoaoPorto__ Já foi a época em que a Globo escolhia quem ganhava as eleições. Bolsonaro matou no peito esses ""entrevistadores"".""",0,False
negrone77,"""O melhor tá sendo os Mano querendo defender Bolsonaro kkkmkkkkjjkk um mais burro que o outro""",-1,False
Booninho_,"""A verdade é que eleitor do Bolsonaro é mais inteligente que ele, aí eles tentam acertar as merdas que ele fala""",-1,False
OMundrongo,"""Bolsonaro cita ‘casamento’ e ‘alfineta’ Bonner ao falar de economia , , """,0,False
desgrazzado,"""@Brunaglx @eacorintiana @camilaswen @MariaaFeerre @MuriloCleto A Globo recebe dinheiro pra vincular propagandas. A união não tá fazendo mais do que o certo em pagar para que vinculem propagandas KKKKKKK fã de Bolsonaro é uma doença mesmo""",-1,False
MaiiVieiira,"""Eu jamais vou perder meu queridíssimo tempo discutindo em rede social por conta de Bolsonaro ... pelo amor de jeje, tô preferindo ter paz do que razão 😌""",-1,False
Hezylei,"""Vou começar a tratar eleitor do bolsonaro igual se trata yasuo maestria 7""",-1,False
amorimprod,"""Rejeição a Bolsonaro cresce e indica dificuldades em possível segundo turno """,-1,False
almoliv_wilton,"""@folha Pior: Donald Trump brasileiro. E ainda há tabajara que apoia Bolsonaro e Trump. #QuartaDetremuraSDV""",-1,False
amomtochocolate,"""Talvez esteja acontecendo algo péssimo no Brasil que aconteceu nos EUA e elegeu o Trump., Hidden Vote:, Quando alguém nas pesquisas fala que vota em outro candidato, pq pega mal falar que irá votar no Bolsonaro., Daí as pesquisas mostram um número muito a abaixo do real.""",-1,False
Rikaom59Silva,"""@OGloboPolitica @jairbolsonaro Do jeito que ele gosta.Parece que o kit gay fez a cabeça do Bolsonaro.""",-1,False
EduardaAC26,"""@ONUBrasil Me explique então sobre esse discurso aí ONU , Você achar q do Bolsonaro e perigoso ou discurso da esquerda e só amor , Aguardando ela responder """,0,False
narasilva211,"""@ZAMENZA A resposta do Bolsonaro foi boa, os Bilhões que a Globo recebe do Governo em propaganda paga o seu salário.    Ela dizendo que paga o salário dele, mas somos nós que pagamos o dela. Vejam no Portal da Transferência o quanto recebe o Grupo Globo do Governo.""",0,True
jlfriggi1,"""Erros e acertos de Jair Bolsonaro no Jornal Nacional e Jornal das 10 - """,0,False
mari_pavaod,"""cara, meu pai vai votar no bolsonaro...""",-1,False
ccamiledt,"""acabei de ver o video da entrevista do bolsonaro no JN, juro que quase taquei meu celular pela janela""",-1,False
DionesilvaR,"""@doisdedosdeteo @carlosapmarques Desconsidera mano, se não puder criticar o Bolsonaro então estão criando uma nova face do lulismo. TODOS devem ser sujeitos a críticas e, consequentemente, melhorias. Bolsonaro não está acima do bem e do mal. Um bom candidato deve ser criticado e crescer com isso.""",1,False
AFantacini,"""Depoimento Lilian Bittar sítio Atibaia parte 2, Moro de inveja da família Silva Bittar , #EsquerdistasSeguemEsquerdistas, #JN #MostraONUGlobo #LulaÉCandidato #OBrasilFelizDeNovo, #RedeGloboGolpista #GloboNãoFazJornalismo #LulaPresidente , """,0,False
kavadovisk,"""@oigessyca @LordeVoIdemort O também colocar a embaixada de Israel na Alemanha, parece o Bolsonaro, mas é o Hitler., KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK""",0,False
Guirissi_04,"""Todos são ruins, mas o menos pior é o bolsonaro, ficam falando mentiras sobre ele homofóbico, machista... Se não sabe não fala véi, vote em quem quiser mas não critique os outros""",-1,False
SamuelGariani,"""Oq adianta se classifica com a ajuda da Conmebol. Robado desse jeito até o bolsonaro é eleito!""",-1,False
pyjef,"""Bolsonaro disse q com o curso dele de manutenção de geladeira e fogão estaria ganhando 12 mil por mês nos dias de hoje 😮, , E eu na profissão errada..., #BolsonaroNaGloboNews""",-1,False
leonardo_fox,"""Você aí, micro e pequeno empreendedor, Ciro Gomes não só quer entregar 88 bilhões do SEU dinheiro roubado via-impostos de médio-prazo... """,-1,False
markpuls,"""@CarvalhosaMo Bolsonaro""",0,False
bellybrandt,"""16:22h da tarde e eu discutindo com meu pai sobre bolsonaro e gays """,-1,False
filipescs,"""@euliviaferraz @_LeticiaLeite Só pq não apoio um presidiário eu sou Bolsonaro?""",0,False
blogdojosias,"""O que há de tão assombroso no livro que Bolsonaro não pôde mostrar no JN?  via @rodcasarin""",-1,False
ClioMrcioCsilv3,"""Globosta vcs se lascaram com Bolsonaro se preparem coloquem o rabo entre as pernas o capitão e mouram estão chegando.""",1,False
fadadosdog,"""O que mais choca não é o que o Bolsonaro falou ontem, é ver que tem mulher defendendo ele e sendo contra a Renata.""",0,False
semsalt,"""@mat2nd @_matheus_fg Tá mas o certo é os gays votarem no Bolsonaro que é explicitamente homofobico?""",-1,False
jonassantospin,"""Plenário deferiu os pedidos formulados por Ciro Gomes, Henrique Meirelles, João Goulart Filho e Álvaro Dias &gt;&gt; """,0,False
dudinhasj1,"""@victeiro é pedir muito pra arrastar o bolsonaro junto??""",-1,False
louistsweett,"""mano eu não vi um eleitor de bolsonaro inteligente até hoje, não sei quem é mais burro e alienado, se é ele ou os eleitores, o cara não consegue nem responder uma pergunta direito, imagina governar um país, mas ele fala a e já tão CARALHO BOLSOMITO 2018 FALOU TUDO""",-1,False
DapperWanessa,"""Não to conseguindo ficar nem 5 min no meu face, só tem gente falando desse Bolsonaro, , Cade meus memes?????""",-1,False
andreiapedrito,"""Andressa Urach sendo demonizada no Twitter por apoiar o Bolsonaro. Depois nós é que somos fascistas, intolerantes, etc...""",0,False
luizmarinhosiv,"""Apresentadores do JN ocupam 40% do tempo da entrevista com Ciro Gomes  via @mauriciostycer""",0,False
AN_Noticias,"""Bolsonaro discute com âncoras do JN e lembra apoio da Globo ao governo militar., , A primeira discussão foi feita durante resposta a uma pergunta... """,0,False
RadixBrasil,"""Vc que não quer o Bolsonaro como presidente, vai se preparando que a educação do seu filho vai ser dessa maneira. """,0,False
Annabeatriz_04,"""Eu chego no serviço do meu pai e os amigos dele estão comprando blusa do Bolsonaro pro filhos!! MANO VTNC, NA MORAL""",-1,False
FrozzaJones,"""@maaavenancio @saffioti_rita @andirlei @antoniotabet @joaoamoedonovo Não é desrespeito. Apenas dizendo o que a direita defende e o que a esquerda defende. Bolsonaro direita, o restante esquerda uns disfarçados outros na cara dura mesmo. Só isso. Eu assumo meu lado.""",0,False
Airis1971,"""Ele não pode mostrar na globo mas a gente coloca aqui nas redes sociais o kit gay infantil do qual Bolsonaro estava falando., 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 """,-1,False
douglas2289,"""Gostei de um vídeo @YouTube  “Jair Bolsonaro conseguiu DANIFICAR imagem da Globo”""",0,False
tielsam,"""Refletindo bem, Bolsonaro foi quase gênio na entrevista ontem no JN, ele reforçou sua postura e ganhou novos eleitores haters da globo""",1,False
lmjmusicc,"""Ser homofóbico, racista e machista, tá ótimo, o importante é não está envolvido em nenhum caso de corrupção pq aí vou acreditar que ele é o senhor honesto KKKKKK morro com esse pessoal que vota em Bolsonaro""",-1,False
DionesilvaR,"""@CarvalhosaMo #Bolsonaro""",1,False
MackMardigann,"""Poner PORNO es decir LULA 3D.:  vía @YouTube""",0,True
Jose_Dunga,"""Fato ou FAKE? As MENTIRAS ditas por Bolsonaro no Jornal Nacional """,0,False
Thayyanesouza,"""Qual das suas qualidades você gosta mais? — N apoiar o Bolsonaro """,-1,False
Dbastos62,"""Resumo do Mito na Globo Lixo:, , - Renata quer que mulher ganhe mais que homens, mas ela aceita ganhar menos que o Bonner., - Bonner quer direitos trabalhistas para os trabalhadores mas recebe como pessoa jurídica, - Não deixaram o Bolsonaro mostrar um livro infantil em horário nobre""",0,False
JonathansMedeir,"""I liked a @YouTube video  Nos BASTIDORES da GLOBO, Bolsonaro ESCULACHA GERAL após sabatina do Jornal Nacional""",0,False
DanielsTyrell3,"""a guria q eu sigo ja até bati uns papos gosto dela deu rt em coisa do bolsonaro sendo melhor opção credo deixei de seguir na hr""",-1,False
mitchingorilla,"""parece que bolsonaro me tornou a ovelha negra da família, sou a única que não apoia""",-1,False
alelimadev,"""@apyus Concordo que seja desonesto distorcer o significado de algo e conscientemente divulgar -- não acho que o Bolsonaro tenha feito isso no JN. Da mesma forma acho sujo e desonesto como vc usa levianamente os termos bolsominion e fascista referindo-se à direita.""",0,False
brwninh4,"""@Francinetto Eu acho que ele e 45 mais nao vota no Bolsonaro ele já curtiu coisas contra ele""",-1,False
RubhiaDemaman,"""No treinamento de mesário esse ano o juiz falou que:, , “Vocês são os soldados da democracia”, , Eu como soldada não vou deixar ngm votar no Bolsonaro na minha seção""",-1,False
NYERLATHOTEP,"""Pora eu to muito triste e preocupado com a galera que realmente quer votar no bolsonaro._.)""",-1,False
KaahMarchesotti,"""#BolsonaroNoJornalNacional Para o pessoal querendo ""pisar"" na Renata pela entrevista com Bolsonaro: """,0,False
KaahMarchesotti,"""#BolsonaroNoJornalNacional Para o pessoal querendo ""pisar"" na Renata pela entrevista com Bolsonaro: """,0,False
duduurban,"""Eu estava vendo a entrevista,e o bolsonaro é uma vergonha,mds.""",-1,False
dooire,"""Odeio esse tipo de postagem.. Mas me da um NOJO imenso quando leio pessoas chamando Bolsonaro de HOMOFÓBICO, mas na primeira oportunidade fala que DEPRESSÃO É FRESCURA, chama a coleguinha que chora e se corta de LOUCA,... """,0,False
vih_brazils,"""O que passa na cabeça dessas pessoas em apoiar o bolsonaro, pelo amor de Deus""",-1,False
kakonucci,"""@joaovict0r33 @Pedro_henriqz @RicaPerrone Mas... Torcer pro (ou contra) o Neymar  é normal, a final de contas é futebol., Agora torcer pra político é estranho msm., Obs: vou votar no Bolsonaro.""",0,False
WDietzold,"""Bolsonaro fora da lei  via @YouTube""",-1,False
FalaNegromonte,"""@OGloboPolitica @LulaOficial Pílula de lucidez?""",-1,False
_VictorMuniz_,"""Gostei de um vídeo @YouTube  REAGE AO INGLÊS DE DILMA, CIRO GOMES E BRASILEIROS!""",0,False
pedrouzae,"""#EstouComBolsonaro #BolsonaroPresidente17 #VotoBolsonaro17 #BolsonaroSim, BOLSONARO NO JORNAL NACIONAL!  via @YouTube""",1,False
jogaysuke,"""Já que as pesquisas eleitorais ""oficiais"" são manipuladas, vamos descobrir a verdade., , Em quem você votaria para presidente?, , RT - Kishibe Rohan, , FAV - Jair Bolsonaro """,0,False
bruubsR,"""@Fleshoso @gyheartabreak @perfectIyfalln @lovatolorde Toda função tem seu valor estipulado, sim. Mas a questão é que as pessoas que estão contrárias ao Bolsonaro estão querendo dizer é que gêneros não podem fazer jus a salário quando se exerce a MESMA função. Bonner e Renata NÃO estão sendo pauta por terem funções DIFERENTES.""",0,False
matheusallright,"""@pinkalien Veja, também é bem óbvio que tem muita coisa que falam e repetem até a exaustão a respeito do Bolsonaro (e não só a respeito dele) que é mentira. As eleições de Donald Trump são um exemplo disso: """,-1,False
FinesBS,"""""RT Haddad_Fernando: Perde a democracia:“Temendo crescimento de Haddad, Marina veta participação dele em sabatina”. Erundina participou dos debates de 2016 com meu total apoio, mesmo sem ter direito a isso. """,0,False
Matheus_casa11,"""@Hugo55883298 @pimps_junin Explicou o quê? O Bolsonaro acha que vai resolver a economia atraves de frases feitas ( privatizar, quebrar monopólio) e vcs acham que isso é explicação . , Mas deixa eu te dizer : ele não tem como fazer nada disso com uma canetada. Você sabe disso né ?""",0,False
LUCYCAR19808460,"""@CacauHeinz @fabiostassen @brunagarcia_be @Barbara_Gallo_ No Brasil quem ñ quer filhos pode evitar,sem gastar nada: , , DIU de cobre, a camisinha masculina e feminina, e o anticoncepcional injetável ou em pílula. Além disso, é possível fazer vasectomia e laqueadura, se o homem e ou a mulher tiver mais de 25 anos ou dois filhos.""",0,True
ubaldobarem,"""@jaqueswagner @LulaOficial Tudo mentira. ninguem acredita nessas pesquisas. O PT é uma farsa. Bolsonaro 17""",0,True
afonsosalvio,"""O que há de tão assombroso no livro que Bolsonaro não pôde mostrar no JN?  via @rodcasarin""",0,False
lca1961,"""Gostei de um vídeo @YouTube  noite em que Jair Bolsonaro deu nos dedos de Renata e William Boner""",0,True
mariaameliaber1,"""@DeputadoFederal Da uma tristeza enorme. O que estão fazendo com o nosso querido Lula? 😟""",1,False
RNPI,"""Nove dias depois de afirmar que vai zerar já no seu primeiro ano de governo a  fila de creches p/ crianças de 0 a 3 anos no seu governo,o candidato à presidência da República pelo PDT,Ciro Gomes,aderiu à campanha ""Criança é Prioridade Absoluta"",na tarde de  hoje (29),em Brasília. """,0,False
WillAgainCons,"""@chriccf11 @LuDomingues9 @ehomath O Trump falava e ainda fala coisas nesse mesmo nível. Ele fez alguma lei censurando gays nos EUA desde que ganhou em 2016? Não! Então, com Bolsonaro será a mesma coisa. O homem é SINCERO! Isso não significa que é um monstro. Analise as coisas pelos fatos.""",0,False
Amel43,"""Sabem que a cabeça do Bolsonaro é igual a cabeça do camarão.""",-1,False
johny1711,"""JÁ IR BOLSONARO E PAULO GUEDES - VOTE 17:  via @YouTube""",1,False
F_Assis_Neto,"""@VEJA Porque a Veja teme tanto o Bolsonaro? Lembrei! Tem que pagar o que deve.""",0,True
Ismaelcostalp,"""Até o choro é livre e o Lula não kkkkkkk""",-1,False
aManchete,"""“Vou tirar seu nome do SPC”, diz Ciro Gomes """,1,False
Gui_Vieira2314,"""@folha Bolsonaro só fala besteira, mas não faz nada. Ciro é coronel, é pior que Bolsonaro.""",-1,False
