username,tweet,review,ironic
AriSirius,"""@ventosuli6 @sandrabrasilia @cia_saobilibreu @pgiolli @alexsandraponce @HildaDeSouzaMa1 @AdilsonBarret13 @ioneatuante4 @JesusOpressor1 @Maria13petralha @_alison07 @PorfirioHorus @bobjackk @Athiabalba @RENATOGONZAGA @Cecconellogiu @RoseBarros__ @patitaBr @Gus_Moreira 😂😂😂😂😂😂, , PT mantém Lula e diz não temer devolução de verba do fundo partidário""",0,False
sileiaantunes,"""Bolsonaro não é o meu representante, , Bolsonaro é o meu lider....... , , Ele vai liderar o meu país. , , #MulheresComBolsonaro, #BrasilComBolsonaro""",1,False
tijolaco,"""Cantanhêde joga a toalha. É ""alguém"" contra o nome de Lula, no 2° turno -  """,1,False
Vasconceloa,"""@BlogdoNoblat Mas o correto é Lula preso....""",1,False
LindaTannus,"""@diogomainardi A cela do lula até parece o programa do Faustão!!! Tudo que é merda , está lá ????virou a casa 🏠 da luz vermelha?????Um puteiro de primeira????""",-1,False
jucaramteixeira,"""@villaverdeadao Festa linda! Qual outro político, levaria tantos artistas e reuniria tanto povo? LULA 2018!!!""",1,False
byisabellalessa,"""Lula livre 🤔 - o que o povo tem na cabeça? 💩""",-1,False
lulalivreem2030,"""@MidiaNINJA Boa, sem mortadela ou tubaina, precisaram de Chico Buarque e Gilberto Gil pra reunir tanta gente. O  show deles é milionário e não podia dar outra. Até eu iria nesse show grátis. Nada a ver com Lula. O povo aprendeu a aceitar o presente e continuar rejeitando o doador.""",1,False
lulalivreem2030,"""@MidiaNINJA Boa, sem mortadela ou tubaina, precisaram de Chico Buarque e Gilberto Gil pra reunir tanta gente. O  show deles é milionário e não podia dar outra. Até eu iria nesse show grátis. Nada a ver com Lula. O povo aprendeu a aceitar o presente e continuar rejeitando o doador.""",1,False
Dimasdecastro,"""@eniodeiglis @NRBertolini @ManuelaDavila @LulaOficial Lula apoia governo na Nicarágua não pode, Bolsonaro homenageia torturador e apoia ditadura militar pode, hipocrisia que chama?""",-1,False
GsrKpz,"""@octafuen @jorgeerrazuriz URSS, RDA, CUBA, COREA DEL NORTE, VIETNAM, BRASIL (de Lula y Dilma), ARGENTINA (de los Kirshner), ECUADOR (de Correa), BOLIVIA (de Evo), VENEZUELA (de Chávez y Masburro). Todos estos son los paraísos q muestran en detalle los resultados de la ideología marxista bolchevique.""",-1,False
Amarulacarvalho,"""Por que a velha imprensa persegue tanto Lula """,-1,False
ciancaglini_15,"""@JanainaDoBrasil Concordo.  Vamos unir forças! Amoedo junto a Bolsonaro. Dupla imbatível !""",1,False
joaolhamas,"""eu acabei de ver 2 caras negros compartilhando coisa de Bolsonaro no Facebook.... tô sem palavras""",-1,False
paulopinho2006,"""Luiz Fux, que sempre votou a favor de Aécio no STF, prepara golpe contra candidatura de Lula """,0,False
katybalalves,"""Bom dia amigos !!!... Baixem este app é excelente aqui tem a TV Bolsonaro está ótima a transmissão , tem jogos,rede social e muitas outras coisas baixei ontem é ótimo ! """,-1,False
NonatoBarrosJun,"""Globonews coloca em marcha a farsa eleitoral de 2018, com entrevistas que excluem Lula․ Por Joaquim de Carvalho  via @iG""",0,False
bazarbrasil,"""Lula Livre! empolga o Rio e a rede social, mas a Globo perde de novo o bonde da história - Balaio do Kotscho """,1,False
paulinho_rodri,"""Festival lula livre Ato pela libertação de Lula reúne artistas no Rio de Janeiro:  via @YouTube""",0,False
aroldoam,"""Lula e o caos logístico """,-1,False
Twig62690523,""" #luizmarinho #SãoPaulo""",0,False
XandeShalom,"""Gostei de um vídeo @YouTube  IMPOSSÍVEL ACONTECEU! REDE GLOBO DIVULGA JAIR BOLSONARO PARA O PAÍS TODO""",0,False
ayres_moises,"""Por que a velha imprensa persegue tanto Lula """,0,False
Gabrieljrmorais,"""@HaroldoBezerra Na época do Lula, eu não votava!, Mas meu pai votou nele, no primeiro mandato, para NUNCA MAIS votar nessa corja que só enganou o povo com tantas roubalheiras que vão do mensalão ao petrolão!""",-1,False
pinheiro_zeni,"""@JanainaDoBrasil Á VC NÃO FAÇO RESTRIÇÕES, MAS BOLSONARO TEM UMAS IDÉIAS QUE ACHO MUITO NEFASTAS..EMBORA CONCORDE COM ALGUMAS...""",-1,False
jarbas_leonardo,"""@ultrajano Mas o Lula foi?""",0,False
Geraldo58625589,"""@botts1974 @Dr___Evil As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",0,False
EmersonChagas10,"""@JonasAnael @folha Ei amigão eu não incluí vcs a não ser que vc se chame Bolsonaro? Eu citei apenas o imbecil mestre mais existe um dito popular que fala assim"" se a carapuça serviu fique a vontade "" sinta se de maneira que vc julgar melhor! Resumir vcs eu não tenho capacidade pra isso só a nasa!""",-1,False
chernehaque,"""""É muito bonito termos dezenas de artistas para cantar para milhares de pessoas e passar essa mensagem de esperança pela libertação do Lula"" , , Chico Buarque e Gilberto Gil falam sobre o momento do Brasil e porque pedem a liberdade de Lula.... """,1,False
Geraldo58625589,"""@vauldir @MELBOURNE6712 @jairbolsonaro As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",-1,False
stylsfleur,"""ja acordo com meu pai e meu irmao falando mal do lula e bem do bolsonaro e de intervençao militar  queria ser surda no momento""",0,False
MARCELO1SANTANA,"""JAIR BOLSONARO 2018 - PRESIDENTE do BRASIL """,1,False
Geraldo58625589,"""@GauchoDeDireita @PastorLiomar As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",-1,False
FreeToHeaven,"""@OGloboPolitica É por isto q voto no Bolsonaro""",1,False
Twig62690523,""" #fernandohaddad""",0,False
yaluzguti,"""@Pontifex_es Los pies y las manos comunistas que te han lllevaso a tus hermanos fidel, evo, lula, ortega, Obrador y el más apreciado: el carnicero maduro""",0,False
ayres_moises,"""""",0,True
SheilaM1998,"""@DCM_online @LGS_Revisao Gosto muito do Haddad, assim como o Presidente Lula, ele sabe construir Pontes!""",1,False
AdinaCarvao,"""Janaina tenta unir Amoêdo a Bolsonaro - """,0,False
Daniphiloss,"""Ontem a Globo escancarou a parcialidade do seu jornalismo. A emissora, que já abriu link ao vivo pra noticiar doze debilóides pedindo intervenção militar, ontem silenciou sobre um festival gigante em apoio ao Lula, com presença dos maiores artistas do país. Lula vive. Lula livre.""",0,False
Geraldo58625589,"""@SPD_33 @STF_oficial @TheGodFather_75 @Gus_Moreira @aruthcao @JoelAlexandreM @uli_cassilva @Clauwild1 @0_marcia @BecaBrix @Mark_Senkd @BrunoSilvagp As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",-1,False
an_dre_sil_va,"""@CleberBuneko Prevejo uma ruptura em breve., , A estratégia do Apyus parece a seguinte: para não perceberem que foi cooptado por certo político,  produz factoides para justificar sua separação dos apoiadores de Bolsonaro. Escreve besteira, espera os xingamentos e os usa como motivo de unfollow.""",-1,False
edsonreis51,"""Retweeted Lula (@LulaOficial):, , ""Os apoios a Lula, vindos da Europa e dos Estados Unidos, somam- se a uma série de manifestações internacionais em que líderes veem expressando o absurdo de sua prisão por um crime sem provas"", """,0,True
javier_achurra,"""@jorgeerrazuriz @mbachelet Solo se está mostrando como realmente es. Una gran populista. A la altura d CFK y Lula""",-1,False
Geraldo58625589,"""@vanessabg81 @g_g_garci As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",0,False
lahernandes1,"""@folha Sério? E desde quando eles falam a mesma língua? A não ser a do controle absoluto das massas menos favorecidas e de grupos armados para aterrorizar o Brasil? Os filhotes do Lula da Silva são sem noção e sem o mestre do lado só fazem LAMBANÇAS..""",-1,False
tberne27,"""Olha o desespero de quem sabe que o @joaoamoedonovo tem reais chances de ganhar: """,1,False
MarcosP05055888,"""Tudo para o eleitor do Bolsonaro e arma, comparação com os EUA não existe, sociedade lá e civilizada, vamos primeiro dar um educação descente aos nossos filhos dar saúde transporte trabalho direito ao lazer, dar arma na mão de quem não sabe nem ler e escrever. """,0,False
padimcisso,"""@diogomainardi O congresso tá cheio de bandido igual ao Lula, e eles controlam tudo de lá de dentro tbm, o que impediria o Lula de fazer o mesmo? O que impressiona de vdd é a quantidade de brasileiro bananeiro bajulando político a torto e a direito por aí, quando na verdade são todos iguais.""",0,False
RinaldoZaca,"""@jairbolsonaro Se não for Bolsonaro em 2018 então seja intervenção militar já""",-1,False
cgillr,"""Eo Lula é ""nosso"" porque nós o amamos, como a um irmão ou a um pai, somos o povo e o queremos à frente dessa nau à deriva, chamada Brasil!""",1,False
GodinhoKatia,"""@jairbolsonaro NÓS , O POVO É QUE NÃO CONFIAMOS NESTES PARTIDOS LIXOS. POR FAVOR BOLSONARO, MANDE TODOS CATAR COQUINHO.""",0,False
lima_avanti,"""@LuizAdemarJr O jogo era do PT. A Lava jato chegou antes do pai Lula ""batizar"" o estádio com alguma estatal e resolver a dívida.""",0,False
RIgualdade,"""Encontro Regional do PT, Debate sobre o Plano Lula de Governo e apresentação dos pré-candidatos e pré-candidatas da Região de Campinas., #OBrasilFelizDeNovo """,0,False
BravinMarcelo,"""@geraldoalckmin PR não fechou com Bolsonaro pq ele não aceitou a escrotidão de lotear cargos e distribuir verba pública entre os cirruptos e seus asseclas.""",0,False
AndreiOrtizz,"""Mano Brown gritou ""Lula Livre"" num show dele e o Emicida também já demonstrou apoio, MITOS""",-1,False
miguelmorochop,"""""",0,True
rsgomes1971,"""Alguém viu a polícia por aí????, , Via @estadao: No Rio, Jair Bolsonaro volta a aparecer com criança fazendo sinal de arma -  """,-1,False
PERESRUSKY,"""Propina que Lava Jato diz ser de Lula teria ficado com a própria Odebrecht """,0,False
manufamilia,"""Gostei de um vídeo @YouTube  Mistério da Libélula (Dublado)""",0,True
Dom01191993,"""@sceneabIefan I mean, I know Brazil isn't exactly the 'commune' at the moment, but under Lula and Rousseff Brazil was pretty Socialist..""",-1,True
amarildomatos3,"""Luciano Bivar confirma Janaína Paschoal como vice de Bolsonaro""",0,False
pcminfanti,"""@EstadaoPolitica Muito bom. Melhor que criança exposta a homem com o pau de fora. Bolsonaro vai ganhar no primeiro turno graças a imprensa esquerdopata""",0,False
F_Cecconello,"""Tem “propina até no STF”, diz jingle distribuído por Jair Bolsonaro """,-1,False
raiugAB,"""@jairbolsonaro PRA CIMA DELES, BOLSONARO!!! UUUUAAAAAAAAAAAAHAAAAAAAAAAAAAA, #Bolsonaro2018, #BolsonaroPresidente""",1,False
nivaldotmalta,"""@folha_poder @folha_poder, presid.NivaldoMalta como visionario tenho convicção q/a formação do centrão extrema direita ""Alckimim"" e centrão de. Esquerda ""Ciro""  negociaram até com o capeta na intenção de criar barreira p/o pré NivaldoMalta e o pré Bolsonaro, minha forsa é infinita v/em frente""",0,False
Zaqueu38478188,"""@Estadao @EstadaoPolitica Se Bolsonaro não terá apoio de partidos políticos é o que menos importa. O importante é o apoio do eleitorado e isso prova que o governo será do povo e não de legenda partidária. , # escolasempartido, #Bolsonaro""",-1,False
Ferreira67Paulo,"""@elpais_brasil Continuem sonhando que o horário eleitoral vai ser tão determinante assim nessas eleições. Ganha quem aparecer mais na Internet, e o Bolsonaro tá construindo uma presença forte""",0,False
avsvini,"""Pessoal do meu trabalho compartilhando publicação de apoio ao Bolsonaro. Que vergonha.""",-1,False
bubuzinha,"""#AoVivo 106 dias de resistência! Boa Noite Lula na Vigília #LulaLivre em Curitiba. Acompanhe! /  """,0,False
guibraunas,"""@vluxemburgo @jeffs_araujo35 Vc é aquele amigo do Lula que disse que se ele tivesse roubado ..............""",0,False
coffepjm,"""eu e leticia criando os nomes dos filhos dela com ancila “hiroshima, nagasaki e chernobyl” aí tem os cachorros “1ª guerra mundial, 2ª guerra mundial e bolsonaro ganhar”""",-1,False
ijzstin,"""nao sei quem eh mais burro bolsonaro ou quem apoia""",-1,False
Fernanda_am8776,"""@folha E o safado ladrão do Lula sabia muito de economia hein??????Tanto sabia que agora tá enjaulado, porque ter quase falido o País. TÔ CANSADA DESSA IMPRENSA HIPÓCRITA...,😡😡😡""",-1,False
prdms,"""Acampamento com a Célula mais top das galáxias! , #célula #comunhão """,0,True
c_e_s_a_r_e,"""@duploexpresso Com destaque especial para o Zé da Justiça, que a convenceu a nomear canalhas para o STF e PGR, promulgar a nefasta Lei da Delação Premiada e deixar a PF livre para ser usada como uma Gestapo cujo alvo preferencial sempre foi Lula e o PT.""",-1,False
ricardo_hage,"""Hino que nos faz amar ainda mais nosso Brasil e nosso Lula.""",1,False
patibaroli,"""Os mesmos que acham um absurdo Bolsonaro ensinar uma criança fazer arma com as mãos, são os mesmos que defendem aborto 🤢 vai vendo 😏""",0,False
ansomilo,"""Programa de Lula propõe reforma do Judiciário """,-1,False
Alexfer08178869,"""@elpais_brasil O que vai acontecer com esse ""expecialista"" depois q o Bolsonaro for eleito ?""",-1,False
Bk42865,"""@sandra_deconti @claudinhatheo podem espernear. Lula.nao enviou candidatura nao é candidato e ponto final""",0,False
sitemegabuzz,"""Bolsonaro diz que está 'meio broxa' e que não entende de economia """,1,False
Cr7Hyan,"""Lula ou Dilma? — Cr7 """,0,True
skuIImann,"""@flaviomorgen Só o mangolão alienado ai não gostou da indicação da Janaína pra Vice do Bolsonaro. Se bem que essa é a melhor parte. Quem NÃO GOSTA DELA diz muito sobre si mesmo. Ótimo, que eles continuem temendo a eleição deles, nós seguimos festejando a escolha.""",0,False
caio3026,"""VÍDEO: “Brasil voltará a ser o país das oportunidades”, diz equipe de Lula em gravação inédita """,0,True
daviocs,"""@MauMeirelles Exatamente, o Facebook da Globo todo santo dia tem uma reportagem falando de Bolsonaro (querendo denegrir a imagem dele, lógico), mas daqui a pouco sei até o que ele almoçou.""",0,False
EBSeixlack,"""VÍDEO: Homem invade link ao vivo da GloboNews e grita “Lula livre” """,1,False
july_prudente,"""O melhor de todos , meu futuro presidente! Faço Campanha de graça! Bolsonaro 2018!!! , Brasil acima de tudo. Deus acima de todos. """,1,False
viasobrinho,"""@Francischini_ 1 - Bolsonaro presidente, 2 - O PT erradicado, 3 - Nova constituição c/proteção contra a candidatura de comunistas a cargos eletivos.""",0,False
anisionogueira,"""Maurício Dias: Para saciar o paladar de Bolsonaro, a elite jovem está disposta a dar um tiro no pé """,-1,False
Garbace,"""Quando Marina Silva promete propor plebiscito sobre legalização do aborto e liberação da maconha ela está fazendo como Pôncio Pilatos, lavando as mãos.""",-1,False
gojammaj,"""Ganha força no PT a estratégia Lula ou nada """,0,False
unsdasilva,"""A casa está desabando!...a cada dia aparecem mais juristas que estudaram os processos contra LULA e julgados por MORO!...e classificam como ""Lixo Jurídico"" """,0,False
BrenoClen,"""falei pra minha mãe que eu estava triste e ela colocou a música do lula pra me alegrar""",1,False
NUTROMBONE,"""A imundice no MEC vai acabar. Bolsonaro vem ai !!! 🇧🇷💪😎 """,1,False
bielgabriel1234,"""Adicionei um vídeo a uma playlist @YouTube  por que Bolsonaro vai ganhar já no 1º turno""",1,False
tomazevomel,"""Claro acabou a mamata dos petralhas. """,-1,False
ADRIMONTANINI,"""@JanainaDoBrasil Eu nunca vou votar num ser radical, homofóbico, quem não respeita as mulheres, tbém não dou meu voto a Ptistas. Radicais de direita e esquerda nem pensar, o PT anos atras, se apresentava como o salvador do Brasil, agora é a mesna coisa com o ""mito"" Bolsonaro.""",-1,False
guimaraes1_ar,"""@lorennalvs @Dejonsenn @JanainaDoBrasil Por isso:, , , Faz sentido o Bolsonaro se aliar a um partido que tem esse tipo de coisa como pauta?""",0,False
srmottaa,"""Hoje tem Roda Viva com o Bolsonaro?""",1,False
IuriGabriel,"""@FelipeDello É realmente um mistério, como pode a galera achar que o Lula nao vai ser candidato sabe. A situação dele é tao simples e fácil po""",0,False
marcoscaleb,"""Retweeted MariJurema Lula da Silva (@Mari_Jurema):, , Olha quem paga, e caro, pelas peraltices fascistoídes do MBL!, , Continuação , , Pedro Thompson (Estácio);, , Ronaldo Pereira Júnior  (Óticas Carol);, , Sebastião... """,0,False
br45ilnocorrupt,"""@adelsoncastro3 @bernardopkuster @jairbolsonaro @FMouraBrasil @BlogDoPim @FlavioBolsonaro @augustosnunes @BolsonaroSP @PSL_Nacional Tuitaço AGORA #BolsonaroNoRodaViva É melhor @RodaViva Jair se acostumando Bolsonaro Presidente na @TVCultura com Cultura Digital Personalize seu perfil em apoio a @jairbolsonaro PSL 17  Siga @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro @Oficialluizlima RT""",1,False
HyagoSaraiva,"""se Bolsonaro confundiu um jornal suíço com o le monde da frança, imagina no roda viva hoje, kkk""",-1,False
davidvix50,"""@lilianigromaia O Bolsonaro estará como um filhote de búfalo no meio de leões, não tem nenhum jornalista ou entrevistador com pensamento de ""direita"" ou contrário ao projeto conjunto ""Lula/Dilma/Temer"". Entregue aos leões!!!!!""",-1,False
GeoJuridica,"""“Professor” militante mente, agride e ameaça tirar pontos de quem falar de Bolsonaro.  """,-1,False
Lei_Eleitoral,"""“Professor” militante mente, agride e ameaça tirar pontos de quem falar de Bolsonaro.  """,-1,False
postsingular_,"""tenho que rir com esses comentaristas políticos da @radiojovempan de mimimi, patinhos porque o lula lidera as pesquisas mesmo de dentro da cadeia... como diria alguém, ""é difícil ser você, candidato solto...""""",0,False
josearnaldonet,"""@UOL Neymar poderia sair de Vice do Bolsonaro ou do Ciro ai sim a popularidade cai""",-1,False
teiagarcia86,"""#BolsonaroNoRodaViva convocamos a todo brasileiro de bem para acompanharmos BOLSONARO hoje👇👇👇👇 """,-1,False
Causameespecie,"""Alex Rasan: Vocês do Globo ouviram falar do ""Festival Lula Livre"" nos Arcos da Lapa, no último sábado, reunindo uns artistas desconhecidos como Chico Buarque e Gilberto Gil? Ou será que, para o ""fact checking"" de... """,0,True
darileide,"""I liked a @YouTube video  Gleisi e Lindbergh chegando ao festival Lula Livre.""",0,False
nbhdclairo,"""hoje na minha sala tava tendo um debate sobre politica dai um embuste lá se levantou e disse que iria votar em bolsonaro nessa eleição... """,-1,False
souguereira,"""@BrecaBores @LulaOficial Vi a entrevista na saída da PF. A monja Coen visitou Lula ainda a pouco.  #LulaAmor ❤❤""",1,False
luizcampagnollo,"""@g1 Tem nada não , ano que vem Bolsonaro abre contra a Dilma , pimentel, aluizio nunes, jose genuino, jose dirceu, jose serra entre outros tantos guerrilheiros comunistas que nunca pagaram por seis crimes.""",1,False
DRosarts,"""#BolsonaronoRodaViva  A rede social do Brasil está com Bolsonaro! """,1,False
KareemiPrem,"""Saúde Emocional e Medicina Convencional .:. Pílula de Leveza .:.:  via @YouTube""",0,True
xmaduss,"""@beavaraujo não. , to carente de amor e preocupada n quero q o bolsonaro ganhe e triste pq tem aula amanhã mas assim tá td bem """,-1,False
NEWSBAOficial,"""João Amoêdo recusa convite de Janaína Paschoal para aliança com Bolsonaro """,0,False
chescotoledo,"""@MidiaNINJA La prensa peruana también: , , """,0,False
Guganomaroli,"""@LulaOficial @monjacoen Essa prisão ta sendo boa demais! Ta civilizando os petistas, até árvore o pessoal do MST ta plantando! Sensacional!! Deixa esse Lula preso pra sempre. #paz""",-1,False
teiagarcia86,"""Se vc é conservador vc é Bolsonaro!!!  #BolsonaroNoRodaViva""",1,False
ririlimas,"""@folha Se o Bolsonaro for legalizado cenas como essas serão comuns""",-1,False
acidmommy,"""Você precisa parar de repetir o blá blá blá da mídia desesperada pq vai perder a teta e começar a enxergar os fatos como eles são. Bolsonaro racista onde? Qual o seu conceito de racismo mesmo??? , #BolsonaroNoRodaViva """,1,False
ieda_mara,"""@joanabuas A Vice do Bolsonaro, é de tamanho peso,  que o AFUNDARÁ de vez.""",-1,False
Funnymeireles,"""@106c100445ff44b @marisascruz Realmente é isso mesmo, porque pra enfrentar a alcateia que é nosso congresso além de ter boas ideias, ser honesto etc, etc. tem que ter culhões rocho, e eu só estou vendo um no momento, no princípio meu voto nem era dele, Bolsonaro.""",1,False
yupasian,"""A agremiação q faço parte fez um post com o meme do Lula falando chega no ouvido do crush e fala q o processo seletivo está aberto., As pessoas deram GRR pq tinha o Lula. Mano, as pessoas têm sério problemas políticos kkk pq elas não conseguem nem entender o meme""",0,False
thesoundofagape,"""Now playing This Little Light / I Release by Jami Lula! Listen live here: """,1,False
gazzinelliq,""" #festivallulalivrelula #lulalivre #LULA""",1,False
ajudanilo1,"""Meta de Relacionamento:, Eu e o Mozão, pizza, picoca são 22h15 estamos assistindo Roda Viva. A gente racha de rir do Bolsonaro, ai eu digo: Te amo! o mozaum responde: eu sei! A gente ri de novo e se beija.""",-1,False
FrancineGalbier,"""Não posso nem afirmar que não vou com a cara do Geraldo Alckmin pelas coisas que ele diz porque nunca consegui escutar ele por mais de 2 minutos, sempre durmo.""",-1,False
mamariassis,"""bolsonaro no roda viva hoje e aqui em casa o cardápio vai ser: torta de maracujá, trevoso, coca, macarrão, brigadeiro, coxinha e pipoca. Eu vou vê ele se fudendo gostoso""",1,False
Ro_anna,"""Cardiologista que tem 2 empregos públicos e 2 em clínicas privadas , “Lula e Dilma acabaram com a classe médica “, Nossa! O que eles fizeram?, “A Dilma foi pior pq trouxe médicos cubanos”, Mas em muitos lugares não tem médicos , “Cubanos não são médicos”, Tchau dr Marcelo""",-1,False
Helenarubensl,"""TV Cultura., Hoje às 22h15, Jair Bolsonaro. , #BolsonaroNoRodaViva , #MulheresComBolsonaro """,1,False
jandresblu,"""@CNNChile Predicciones de su discurso: hablara de feminismo y del aborto total, su legado fantasioso, abrirá la puerta para un nuevo mandato, quizá hablé de Lula, y criticara a Piñera con todo. No hablara de: su paupérrimo gobierno, derechos sociales de papel y ""negocios"" familiares""",0,True
urbsmagna,"""TV DETONARÁ BOLSONARO NESTA NOITE?, Afirmam que o militar será sacrificado ao vivo, ante sua ignorância política,.para dar vez a Alckmin e passagem para os golpistas., SAIBA MAIS 👇👇👇 """,1,False
pedroluizsn,"""Professora dedica prêmio internacional a Lula  via @YouTube""",1,False
FlavioBacco1,"""R•O•D•A - V•I•V•A, Hoje! 22h15. Imperdível! A imparcialidade dos entrevistadores e questões a serem  formuladas, também devem ser analisadas, visto que houve uma diferença absurda entre os entrevistados Manuela D'Ávila e Geraldo Alckmin em seus programas. Brasil de olho!""",0,False
MaraDeMagalhes1,"""@OCorvo_ Bolsonaro vai ter que enfrentar esse tipo de contraditório! Acredito ser uma grande oportunidade dele mostrar ao Brasil quais são seus planos pro nosso futuro! Apenas espero respeito ao direito de responder ""perguntas""...""",1,False
DRosarts,"""#BolsonaronoRodaViva  Está mais que comprovado, Bolsonaro para dar ordem e progresso no Brasil! """,1,False
PrincipeCrimson,"""Eleitor de bolsonaro é tão sem noção que tem um apoiador usando uma postagem que padrão de beleza agora virou parâmetro de voto KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK, Coitadinho, deletando-o em 3,2... tchau querido!""",-1,False
Salgadim_,"""@VEJA Lula lidera na intenção de votos?.. onde???... Só se for na cadeia!!!, VCS ACHAM QUE ENGANAM ALGUEM COM ESSAS MATÉRIAS E ESSAS PESQUISAS DE CADEIA????, #vejalixo""",0,False
Tesla_cwb,"""@iagoIV Só sobrou o Bolsonaro agora kkkkkkkkk, Já tretaram com todos os possíveis candidatos até agora""",0,False
papillonsinalas,"""@arayamas ¡Liberen a Lula!""",1,True
RabeloAmarildo,"""@o_antagonista Senadora vc é outro nível pula fora e vota bolsonaro""",-1,False
EuripedesAzeve9,"""@LulaOficial O Lula foi ao evento? 😂😂😂😂😂""",0,False
JDias_TI,"""Btw, se a candidatura do haddad vingar, foi pq lula não teve opção ...""",-1,False
d_guarilha,"""@CarlosBolsonaro Pronto! Bolsonaro!!!""",0,False
DeDireitaBr,"""Hoje é dia de Bolsonaro no Roda Viva! Vamos espalhar a TAG e quebrar recorde de audiência 👉🏻🇧🇷, RT tag: #BolsonaroNoRodaViva """,1,False
wendelljmj,"""@tahardd @o_antagonista Fernandinho Beira-Mar também foi pelo sustento da família, Marcola, goleiro Bruno também porque a pensão ia matar a famíla dele, Lula então como ia sustentar o Lulinha e o resto da turma? Esta desculpa aí serve pra todo ilícito, eu sendo juiz tinha vergonha de uma decisão desta.""",-1,False
RodrigoSioli,"""@humbor @DjalmaMusetti @joaoamoedonovo Mesmo depois de o João ter anunciado que provavelmente apoiará Alckmin ou Bolsonaro num segundo turno?""",0,False
ivanil_alencar,"""@showdavida Cabeça de Bolsonaro cheia de clorifornios fecais, homofobia com este cidadão vai imperar, fora da candidatura seu , Antiquado, cresça primeiro, evolua intelectualmente e vc chega lá.""",-1,False
Fabi_Moller_,"""Hoje é dia de Bolsonaro no Roda Viva precisamos chegar nos assuntos mais comentados, quem está comigo, dá RT! """,1,False
Vic001neto,"""Vamos robôs,ao novo tempo!, #BolsonaroRodaViva , Nas urnas é 17, Bolsonaro presida pra colocar o Brasil no rumo""",1,False
br45ilnocorrupt,"""Tuitaço AGORA #BolsonaroNoRodaViva É melhor @RodaViva Jair se acostumando Bolsonaro Presidente na @TVCultura com Cultura Digital Personalize seu perfil em apoio a @jairbolsonaro PSL 17  Siga @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro @Oficialluizlima RT """,1,False
Salgadim_,"""@VEJA Lula lidera na intenção de votos?.. onde???... Só se for na cadeia!!!, VCS ACHAM QUE ENGANAM ALGUEM COM ESSAS MATÉRIAS E ESSAS PESQUISAS DE PORTA DE CADEIA?!?!, #vejalixo""",-1,False
br45ilnocorrupt,"""@EuSouMBC Tuitaço AGORA #BolsonaroNoRodaViva É melhor @RodaViva Jair se acostumando Bolsonaro Presidente na @TVCultura com Cultura Digital Personalize seu perfil em apoio a @jairbolsonaro PSL 17  Siga @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro @Oficialluizlima RT""",0,True
Fabi_Moller_,"""Hoje é dia de Bolsonaro no Roda Viva precisamos chegar nos assuntos mais comentados, quem está comigo, dá RT! , #BolsonaroNoRodaViva """,0,False
AlertaDeGeneroN,"""Paola Guadalupe de Vaca ha sido localizada por la Célula de Reacción Inmediata de #Naucalpan, se desactiva #AlertaOdisea , , #EdoMexEnAlerta #NaucalpanTeCuida #MujeresSinViolencia , Emergencias 53712250 / 911 nacional """,0,True
kevinngontijo,"""@AfroBarbiie Amiga mas os retardados do lol são os mesmos que apoiam o Bolsonaro: adolescente retardado de 15 anos""",-1,False
BrunoSchaffel,"""@agisloiola83 @AlexandreSurian @macosta87 @claudioedantas @partidonovo30 @joaoamoedonovo O problema do NOVO é esse... Reclamam do mesmo jeito que a esquerda reclama do Bolsonaro.""",-1,False
maysamarina10,"""Começa a dar resultado em Minas o uso de novas ferramentas de segurança e combate a criminalidade - , ., #pt #lula #brasil #lulalivre #brumar #ney #Eleicoes2018""",0,False
MadrugaCoin,"""@migmarley @thvaz @pfnery Gosto de precheca, tio. Quer mamár a rola do Lula, se esbalda la.""",0,True
